Name,Human_Score,Mouse_Score
TAB1,0.02467917,0.000667197
TAB2,6.66E-05,0.003779222
TAB3,0.048543162,0.003072123
TAC1,1.33E-16,7.52E-15
TAC3,0.209334322,1
TAC4,1,1
TACC1,0.000268957,0.000567033
TACC2,0.057441331,0.000569903
TACC3,0.191180349,0.015152636
TACO1,0.266971134,0.002739566
TACR1,1,1
TACR2,1,1
TACR3,1,1
TADA1,0.037030619,0.000144947
TADA2A,0.012912405,8.45E-05
TADA2B,0.079211954,0.043929743
TADA3,0.003499499,6.50E-07
TAF1,0.003201193,5.75E-05
TAF10,1,0.06006702
TAF11,0.173872015,3.13E-06
TAF12,0.007225192,4.04E-05
TAF13,0.000385721,2.40E-10
TAF15,2.16E-05,0.003505245
TAF1A,0.047285675,6.09E-05
TAF1B,0.019165368,1.01E-05
TAF1C,0.092441541,0.003239754
TAF1D,0.040628475,0.00258468
TAF1L,1,5.75E-05
TAF2,0.041596991,0.000556124
TAF3,0.012755083,0.000790401
TAF4,0.051047092,1
TAF4B,0.010178467,0.031959066
TAF5,0.201136724,0.039014168
TAF5L,0.056327299,0.002406842
TAF6,0.53979509,2.50E-06
TAF6L,0.000722337,0.00225602
TAF7,2.33E-05,0.000300498
TAF7L,1,1
TAF8,0.407026715,0.001136507
TAF9B,0.677003229,8.87E-08
TAGAP,1,0.50000221
TAGLN,0.253834632,1
TAGLN2,1.57E-13,1.34E-15
TAGLN3,1.51E-10,5.58E-17
TAL1,1,1
TAL2,1,1
TALDO1,6.10E-07,9.99E-11
TAMM41,0.009713163,0.022953533
TANC1,1.09E-05,5.73E-05
TANC2,0.000545994,0.000211221
TANGO2,9.98E-05,2.61E-05
TANGO6,0.000357064,0.178340969
TANK,0.000227369,1.10E-05
TAOK1,4.49E-05,8.73E-06
TAOK2,0.008898708,0.001355035
TAOK3,0.000170259,6.41E-05
TAP1,0.132642168,0.01554703
TAPBP,3.92E-05,2.74E-07
TAPBPL,1,3.98E-05
TAPT1,0.00415128,0.008796336
TARBP2,0.164434609,0.009115797
TARDBP,1,2.31E-05
TARM1,1,1
TARS2,0.105151186,0.000592287
TAS1R1,0.557434231,1
TAS1R3,1,1
TASP1,2.07E-05,7.72E-05
TAT,1,1
TATDN1,0.010624883,0.004172737
TATDN3,0.043633343,4.86E-05
TAX1BP1,0.000158364,4.13E-09
TAX1BP3,0.017760416,0.008032645
TBATA,1,1
TBC1D1,0.001481187,0.000874288
TBC1D10A,0.640238408,0.000236716
TBC1D10B,0.00927451,1.11E-05
TBC1D10C,1,1
TBC1D12,0.024090837,0.004579559
TBC1D13,5.15E-07,0.001684988
TBC1D14,8.94E-06,2.94E-05
TBC1D15,0.002970557,2.21E-06
TBC1D16,0.024230451,0.018497607
TBC1D17,0.002385706,0.000484419
TBC1D19,3.12E-05,2.37E-07
TBC1D2,1,1
TBC1D20,0.006664079,0.00033717
TBC1D22A,4.39E-06,8.30E-07
TBC1D22B,3.81E-05,0.013236798
TBC1D23,0.033252575,0.000239235
TBC1D24,1,0.321443794
TBC1D25,0.000443879,6.59E-05
TBC1D2B,0.015764605,0.023637711
TBC1D30,0.046667186,0.00980133
TBC1D31,0.198406152,0.038586665
TBC1D32,0.001807522,0.162280478
TBC1D4,0.001675678,0.013595454
TBC1D5,2.11E-05,0.001706061
TBC1D7,0.041977678,3.64E-06
TBC1D8,0.007484259,0.001852287
TBC1D8B,0.534578228,1
TBC1D9,1.80E-09,5.07E-05
TBC1D9B,0.153572157,3.24E-08
TBCA,8.81E-08,2.01E-15
TBCB,3.43E-09,3.30E-16
TBCC,0.005164201,2.09E-06
TBCCD1,1,7.26E-05
TBCD,0.000684372,4.86E-06
TBCE,0.006316098,2.02E-06
TBCEL,0.065328213,0.000387086
TBCK,0.006720687,0.013833949
TBK1,0.037157618,1.95E-07
TBKBP1,0.003747516,0.156542493
TBL1X,0.033518461,2.29E-05
TBL1XR1,8.88E-06,0.00044004
TBL1Y,1,2.29E-05
TBL2,0.735668985,0.003744781
TBL3,0.131076059,0.000454709
TBP,0.030813124,0.003027104
TBPL1,0.005760835,1.87E-08
TBRG1,0.182600127,2.79E-06
TBRG4,0.003987331,0.000113141
TBX1,1,1
TBX15,1,1
TBX18,1,1
TBX19,1,1
TBX2,0.022852081,0.011452406
TBX20,1,1
TBX21,1,1
TBX22,1,1
TBX3,0.025385052,0.027350507
TBX4,1,1
TBX5,1,1
TBX6,1,1
TBXA2R,1,0.630760605
TBXAS1,0.087915935,1
TC2N,1,1
TCAF1,0.000664459,1
TCAF2,0.665230592,1
TCAIM,0.010365147,0.00142214
TCAP,1,1
TCEA1,0.001828098,9.55E-06
TCEA2,4.96E-06,1.88E-06
TCEA3,0.017716818,1
TCEAL1,0.025624217,6.12E-06
TCEAL3,0.00495183,0.000650712
TCEAL5,0.131492174,0.000650712
TCEAL6,1,0.000650712
TCEAL7,0.001178617,1
TCEAL8,0.001495614,3.11E-09
TCEAL9,0.001967472,1
TCEANC,0.529736041,0.006616597
TCEANC2,0.335344266,0.123122047
TCERG1,0.008680122,1.95E-05
TCERG1L,0.000961801,0.002126038
TCF12,0.000447066,0.009257496
TCF15,0.104890572,1
TCF19,1,0.000663385
TCF20,0.000153617,0.0021775
TCF25,0.007267066,8.31E-12
TCF3,0.087136801,0.002612834
TCF4,0.406893187,0.003138215
TCF7,1,1
TCF7L1,0.024847591,0.424937184
TCF7L2,0.031630291,1
TCFL5,0.003060182,1
TCHH,1,1
TCIRG1,1,0.046839856
TCN2,0.168743063,0.000320987
TCOF1,0.019566465,0.000220212
TCP1,0.047534007,9.24E-12
TCP11L1,0.000769191,0.000935442
TCP11L2,0.536424541,2.44E-06
TCTA,0.043054971,1.40E-10
TCTN1,0.624049395,0.005651885
TCTN2,0.504145768,1
TCTN3,0.192536106,0.001284434
TDG,0.006633764,0.852915422
TDGF1,1,1
TDGF1P3,1,1
TDP1,0.164743819,0.002072425
TDP2,0.001769821,0.000171215
TDRD3,0.018454571,9.08E-05
TDRD5,0.053904991,1
TDRD6,1,1
TDRD7,0.121169943,1.40E-05
TDRKH,0.144723299,3.30E-05
TDRP,9.48E-05,0.00032464
TEAD1,0.00149487,0.116045203
TEAD2,0.638292988,1
TEAD3,1,1
TEC,0.022815755,0.002692245
TECPR1,0.001013958,6.97E-05
TECPR2,0.002745637,0.00209841
TECR,5.92E-05,1.19E-16
TECRL,1,1
TECTA,0.655980408,0.001242564
TEF,0.000499209,0.000116143
TEFM,0.090974436,0.004453217
TEK,1,1
TEKT1,1,1
TEKT2,1,1
TEKT3,1,1
TEKT4,1,1
TEKT5,0.101152388,1
TELO2,0.013464126,0.002990042
TENM1,0.001775578,0.361627758
TENM2,2.96E-05,0.809977763
TENM3,0.006200801,0.12486436
TENM4,8.13E-05,0.041073108
TEP1,0.145231777,0.006306927
TEPP,1,1
TEPSIN,1,1
TERB1,0.725126689,1
TERF1,0.025016969,0.000137853
TERF2,0.155778431,0.004265156
TERF2IP,4.27E-10,7.93E-06
TES,0.000341453,0.000208298
TESC,0.002733226,0.500002111
TESK1,0.290704949,0.063163726
TESK2,0.001884934,0.08470826
TESPA1,1,1
TET1,0.213697969,1
TET2,0.110041955,0.164726731
TET3,0.004603401,0.00734324
TEX10,0.177987668,0.000159423
TEX14,0.185420078,1
TEX2,0.000360867,2.00E-08
TEX264,0.066647586,1.56E-08
TEX29,0.238691669,1
TEX30,0.440871452,0.002214705
TEX33,1,1
TEX35,1,1
TEX38,1,0.429591267
TEX43,1,1
TEX9,0.31357121,0.001564812
TF,1,1
TFAM,0.4603368,0.000142705
TFAP2A,1,1
TFAP4,0.625194323,0.082176337
TFB1M,0.00347673,0.000433515
TFB2M,0.013676021,0.000231996
TFCP2,2.01E-05,0.001101008
TFCP2L1,1,1
TFDP1,0.000991577,0.047059825
TFDP2,0.001765514,0.001498872
TFE3,0.076686483,7.70E-05
TFEB,0.04352959,0.055727568
TFF2,1,1
TFF3,1,1
TFG,0.020913048,2.08E-10
TFIP11,0.366852575,3.52E-05
TFPI,1,1
TFPI2,1,1
TFPT,0.000363549,6.98E-05
TFR2,0.057050649,0.056315415
TFRC,0.002764342,2.20E-06
TGDS,0.065707109,0.001828474
TGFA,0.022431263,0.968682511
TGFB1,0.008653117,1
TGFB1I1,0.364166513,1.16E-05
TGFB2,0.272492311,0.0154748
TGFB3,0.027707938,0.001621855
TGFBI,1,1
TGFBR1,1.84E-05,0.005098301
TGFBR2,1,0.44032527
TGFBR3,0.076519643,0.012248021
TGFBRAP1,0.007100775,0.002169823
TGIF1,0.562661228,1
TGIF2,1,1
TGM2,1,1
TGM3,1,1
TGM4,1,0.689512928
TGM5,1,1
TGOLN2,0.000206149,4.51E-10
TGS1,0.05450227,2.07E-05
TH,1,1.76E-07
THADA,0.007014297,0.193596002
THAP1,1,0.001701618
THAP11,0.491545544,5.34E-05
THAP3,0.003274904,7.34E-05
THAP4,0.000234745,0.002817768
THAP7,0.068785836,2.70E-05
THBD,0.579214989,0.000477303
THBS1,1,1
THBS2,1,1
THBS3,0.090784362,1
THBS4,0.04640419,1
THEG,1,1
THEGL,1,1
THEM4,0.055586189,5.72E-08
THEM6,0.002033258,0.018511673
THEMIS,1,1
THEMIS2,0.178928155,1
THG1L,0.566717687,0.00340175
THNSL1,0.399079378,2.43E-05
THNSL2,0.050906731,0.00042665
THOC1,0.117898959,0.000380503
THOC2,0.006888456,0.500070405
THOC3,0.161193821,2.16E-06
THOC5,0.19303761,9.62E-05
THOC6,0.005669213,0.000449551
THOC7,0.00022889,3.54E-05
THOP1,0.002684047,0.000273105
THRA,0.000158364,4.13E-06
THRAP3,1.08E-05,5.94E-05
THRB,0.152862226,0.026093078
THRSP,1,0.009286438
THSD1,1,1
THSD4,0.011450476,1
THSD7A,3.88E-05,0.002764983
THSD7B,0.02006488,0.031868808
THUMPD1,0.078058237,1.37E-06
THUMPD2,0.074583301,0.008989279
THUMPD3,0.065241034,4.19E-05
THY1,1.83E-13,2.43E-11
THYN1,0.068123117,5.68E-06
TIAL1,0.017707019,6.41E-05
TIAM1,0.000329944,1
TIAM2,0.000937843,0.004601242
TICAM1,0.012220571,0.003768921
TICRR,1,1
TIE1,1,1
TIFA,1,1.91E-05
TIGAR,0.136142559,1
TIGD2,1,0.000253258
TIGD3,1,1
TIGD4,1,1
TIGD5,0.281209288,1
TIMELESS,0.136249821,0.000102171
TIMM10,0.527036881,1.68E-10
TIMM13,1.23E-05,1.37E-12
TIMM17A,0.000937843,1.94E-08
TIMM17B,0.051761415,4.36E-06
TIMM21,1,0.012316961
TIMM22,0.010017257,2.12E-06
TIMM23,3.51E-05,0.013819847
TIMM44,0.643084011,1.58E-05
TIMM50,0.02020307,2.58E-05
TIMM8A,0.614952715,0.500628566
TIMM8B,0.242017872,7.17E-14
TIMM9,0.114046446,4.12E-06
TIMMDC1,3.52E-05,0.000138709
TIMP1,0.026284182,0.006677109
TIMP2,1.43E-08,2.49E-12
TIMP3,3.53E-06,0.000140456
TIMP4,0.0190152,1
TINAGL1,1,0.034253725
TINF2,0.040095674,0.001355035
TIPARP,0.733159569,8.11E-05
TIPIN,0.001253238,1.98E-05
TIPRL,8.44E-05,7.98E-07
TIRAP,0.005504393,0.118605092
TJAP1,0.095911653,0.002377074
TJP1,1.82E-05,0.032183405
TJP2,0.893623366,0.022524684
TK1,1,1
TK2,0.778441421,3.45E-05
TKFC,1,1
TKT,8.41E-06,6.66E-08
TLCD1,1,0.001280992
TLCD2,1,1
TLDC2,1,1
TLE1,1.08E-06,5.27E-06
TLE2,0.081038717,0.06527692
TLE3,0.053534468,0.021142613
TLE4,0.000428226,1.39E-05
TLE6,1,0.101228214
TLK1,0.00017817,4.23E-06
TLK2,0.007869885,8.47E-05
TLL1,0.118089311,1
TLL2,0.306334858,1
TLN1,0.028641471,9.71E-07
TLN2,5.07E-05,2.02E-05
TLR1,1,1
TLR2,1,1
TLR3,1,1
TLR4,1,0.080558134
TLR5,1,1
TLX2,5.06E-05,1.67E-06
TLX3,2.92E-12,0.001782879
TM2D1,4.09E-05,3.01E-06
TM2D2,0.391567228,3.71E-10
TM2D3,0.001795851,6.09E-08
TM4SF1,1,0.00607516
TM4SF20,1,1
TM4SF4,1,1
TM4SF5,1,1
TM6SF1,0.003243823,0.003037057
TM7SF2,0.0075418,6.43E-06
TM7SF3,0.002994983,0.000122225
TM9SF2,3.20E-06,3.14E-08
TM9SF3,0.000638191,4.32E-06
TM9SF4,0.003633501,9.54E-06
TMA16,0.673596312,0.033176042
TMA7,3.28E-05,1.47E-07
TMBIM1,0.253744542,9.18E-05
TMBIM6,0.000145909,1.85E-09
TMC1,1,1
TMC2,1,1
TMC3,1,1
TMC4,1,0.253301066
TMC5,0.147968873,0.488630857
TMC6,1,0.000136932
TMC7,0.063036395,0.000652066
TMC8,1,1
TMCC1,4.38E-07,0.000126152
TMCC2,0.000300277,0.000183985
TMCC3,0.013063735,6.70E-05
TMCO1,0.00105437,5.76E-06
TMCO2,1,1
TMCO3,0.00120759,1.14E-05
TMCO4,0.371751799,1
TMCO5A,1,1
TMCO6,1,0.004887835
TMED1,1,0.003893354
TMED10,0.000665704,1.41E-08
TMED2,0.036205025,0.000106854
TMED3,0.054577316,2.85E-07
TMED4,0.004055692,5.83E-11
TMED5,0.190895942,1.07E-05
TMED7-TICAM2,0.131179985,0.000623325
TMED8,0.000143589,0.000327979
TMED9,1.64E-05,7.47E-09
TMEFF2,7.60E-09,3.71E-10
TMEM100,1,1.06E-08
TMEM101,0.000589311,9.03E-06
TMEM104,0.021958254,0.000100188
TMEM106A,0.245219093,0.003569743
TMEM106B,0.010491178,3.88E-05
TMEM106C,0.146475792,7.18E-06
TMEM107,0.221502146,7.59E-05
TMEM108,0.021958254,0.05121956
TMEM109,0.000905714,1.51E-06
TMEM11,0.033368683,1.36E-07
TMEM114,1,1
TMEM115,0.146398128,3.05E-06
TMEM116,0.259656073,0.810088224
TMEM117,2.52E-08,2.94E-05
TMEM119,1,1
TMEM120A,4.23E-08,5.26E-06
TMEM120B,0.00067017,2.83E-05
TMEM121,0.000131951,0.071411699
TMEM123,0.491515948,0.004125196
TMEM126A,1,2.94E-05
TMEM126B,0.308926171,2.39E-06
TMEM127,0.031490007,8.32E-06
TMEM128,0.001031247,2.10E-06
TMEM129,0.015160899,1.85E-06
TMEM130,1.52E-06,7.70E-09
TMEM131,0.010246588,0.000552888
TMEM132A,1,0.551589959
TMEM132B,0.024511701,1
TMEM132C,0.006876167,0.015514558
TMEM132D,3.18E-06,1
TMEM132E,0.000136644,0.000110967
TMEM134,1,0.003810185
TMEM135,0.012717862,1.69E-05
TMEM138,1,0.000971451
TMEM140,1,1
TMEM143,0.002724978,0.009484174
TMEM144,1,0.002948533
TMEM145,0.002118864,0.041306339
TMEM147,0.003856952,2.16E-12
TMEM14A,8.99E-07,5.58E-08
TMEM14C,0.007379719,3.14E-11
TMEM150A,1,0.919712763
TMEM150B,1,1
TMEM150C,6.34E-05,0.000449325
TMEM151A,0.000310395,4.00E-08
TMEM154,1,0.001588291
TMEM156,1,1
TMEM158,0.000510324,2.41E-05
TMEM160,2.15E-14,4.70E-06
TMEM161A,0.002758095,3.94E-06
TMEM161B,0.151743763,0.00205658
TMEM163,0.000331009,0.002409247
TMEM164,2.79E-05,2.99E-05
TMEM165,0.000237158,0.00014969
TMEM167A,0.001309332,1.51E-05
TMEM168,0.029937671,0.000121811
TMEM169,0.068683389,0.000561255
TMEM17,1,0.000277991
TMEM170B,0.170740444,0.046606567
TMEM175,1.99E-05,3.59E-06
TMEM176A,0.020224949,3.59E-08
TMEM176B,7.09E-06,3.45E-10
TMEM177,1,0.000308994
TMEM178A,0.035133921,0.073516833
TMEM178B,8.09E-06,0.053822694
TMEM179,1.16E-07,1.64E-09
TMEM179B,0.016388211,1
TMEM18,1,1.07E-05
TMEM181,0.000102042,0.003603371
TMEM182,0.1148414,1
TMEM183A,0.001128321,1.39E-07
TMEM184B,4.37E-05,2.71E-07
TMEM184C,0.057389111,2.85E-10
TMEM185A,0.149117295,1
TMEM185B,1,0.003911457
TMEM186,0.042564321,0.00026109
TMEM19,0.016287441,1.38E-07
TMEM190,1,1
TMEM191C,0.301562374,0.223825525
TMEM192,0.044682257,9.75E-06
TMEM198,0.785320546,0.00118366
TMEM200A,1,0.000196119
TMEM200B,1,1
TMEM200C,1,1
TMEM201,0.035464673,0.002836458
TMEM203,0.056599994,0.00226368
TMEM204,1,1
TMEM208,4.24E-05,3.61E-10
TMEM209,0.091976557,0.000379735
TMEM210,1,1
TMEM211,0.345517758,1
TMEM212,1,1
TMEM213,1,1
TMEM214,0.038747743,7.93E-05
TMEM216,0.126469885,0.001119138
TMEM217,0.016250926,1
TMEM218,1,6.72E-06
TMEM219,6.25E-06,0.000100884
TMEM220,0.907485677,1
TMEM222,0.002663775,7.15E-09
TMEM223,0.671398227,1
TMEM229A,1,0.001531841
TMEM229B,1.85E-07,7.57E-06
TMEM230,1.31E-06,1.01E-06
TMEM232,0.009576308,1
TMEM233,2.35E-12,1.77E-09
TMEM234,0.115400842,1.46E-07
TMEM236,0.93098272,1
TMEM237,0.619108211,2.58E-05
TMEM238,0.061113894,0.771250597
TMEM239,1,1
TMEM240,0.216760563,1
TMEM241,0.003817889,0.01640115
TMEM242,0.031188064,1.30E-06
TMEM243,1,0.04578144
TMEM245,0.000398298,0.230078151
TMEM247,1,1
TMEM248,2.47E-06,0.00082413
TMEM25,0.10919161,2.18E-08
TMEM253,1,1
TMEM254,0.175455658,1
TMEM255A,1.16E-09,1.48E-06
TMEM255B,0.000400793,1
TMEM256,1,3.70E-07
TMEM256-PLSCR3,1,3.70E-07
TMEM258,0.081247715,1.95E-05
TMEM259,1.43E-06,0.01880921
TMEM26,1,1
TMEM260,0.011396085,0.075155165
TMEM263,0.172757489,0.010763944
TMEM267,0.001056238,1
TMEM30A,6.97E-07,2.93E-10
TMEM30B,1,1
TMEM33,0.015738048,6.10E-07
TMEM35A,3.08E-11,1
TMEM37,1,1
TMEM38A,1.21E-07,6.31E-09
TMEM38B,0.801037308,0.000912389
TMEM39A,0.044682257,0.006556578
TMEM39B,0.00070815,0.01569287
TMEM40,1,1
TMEM41B,4.24E-06,4.45E-06
TMEM43,1,1.23E-05
TMEM44,0.026489073,1
TMEM45A,1,1
TMEM45B,0.133642078,1.86E-10
TMEM47,0.001228925,1.90E-05
TMEM50A,7.86E-06,1.16E-18
TMEM50B,3.07E-05,9.57E-13
TMEM51,0.000123904,7.27E-05
TMEM52,1,1
TMEM53,0.066825168,0.000236466
TMEM54,0.008954066,0.044161624
TMEM59,0.003335373,6.79E-16
TMEM59L,5.80E-07,1.19E-12
TMEM60,0.003231609,3.69E-07
TMEM62,0.008251169,7.15E-06
TMEM63A,1,0.001549485
TMEM63B,1.83E-12,9.31E-07
TMEM63C,0.001463923,4.62E-05
TMEM64,0.000513904,0.000369879
TMEM65,0.000761329,1.27E-06
TMEM67,0.318220231,0.040988984
TMEM68,0.051881274,1.10E-05
TMEM69,0.001384779,0.000596305
TMEM70,0.000725749,8.82E-06
TMEM71,1,1
TMEM72,0.000864966,0.022987472
TMEM74,0.380658135,0.008361458
TMEM74B,0.329766782,0.01771104
TMEM79,0.984151442,1.13E-06
TMEM81,0.669934452,0.062847781
TMEM82,1,1
TMEM86A,1,2.53E-05
TMEM86B,0.006866184,0.009787034
TMEM87A,0.000133946,0.006268553
TMEM87B,0.000511856,3.03E-06
TMEM88,1,0.450151347
TMEM8B,0.143223627,0.000329326
TMEM9,1.11E-05,2.98E-09
TMEM94,0.003633501,1
TMEM95,1,1
TMEM97,0.051833303,0.00016441
TMEM98,0.593607145,0.045566112
TMEM9B,0.015726221,1.41E-09
TMF1,0.012889832,3.71E-05
TMIE,1,1
TMIGD1,1,1
TMOD1,1.62E-09,8.51E-09
TMOD2,0.001299203,1.82E-07
TMOD3,0.014336668,0.000313484
TMPRSS11A,1,1
TMPRSS11D,1,1
TMPRSS11E,1,1
TMPRSS5,0.358705906,1
TMPRSS7,1,0.058488013
TMPRSS9,0.088082784,1
TMSB10,2.00E-17,0.012458405
TMSB4Y,1,4.00E-30
TMTC1,3.24E-09,6.68E-05
TMTC2,1.23E-06,0.043401557
TMTC3,0.034207893,0.000759786
TMTC4,0.012063196,1.87E-05
TMUB1,7.36E-08,2.96E-06
TMUB2,0.001552499,1.96E-09
TMX1,0.39216703,1.66E-08
TMX3,0.004239801,1.22E-06
TMX4,3.24E-05,2.59E-07
TNC,1,1
TNF,1,1
TNFAIP1,0.112809405,4.91E-08
TNFAIP2,0.00115123,1
TNFAIP3,1,0.092483631
TNFAIP6,0.820102926,1
TNFAIP8,0.324360755,0.040735604
TNFAIP8L1,0.374635981,1
TNFAIP8L3,0.549669644,0.018399405
TNFRSF10B,0.399736678,1
TNFRSF10C,1,1
TNFRSF10D,1,1
TNFRSF11A,0.829537982,0.013371145
TNFRSF11B,1,1
TNFRSF13B,1,1
TNFRSF13C,1,1
TNFRSF14,0.726531255,1
TNFRSF17,1,1
TNFRSF18,1,1
TNFRSF19,0.011060995,1
TNFRSF1A,0.022158257,0.000181404
TNFRSF1B,1,0.396044587
TNFRSF21,3.21E-05,2.06E-08
TNFRSF25,1,1
TNFRSF8,1,1
TNFRSF9,1,1
TNFSF10,0.792530488,1
TNFSF11,1,1
TNFSF13B,0.388641727,0.270342725
TNFSF14,1,1
TNFSF15,1,1
TNFSF9,0.004609752,1
TNIK,0.000173969,0.000292214
TNIP1,0.002749784,1.28E-06
TNIP2,0.007484259,0.003508081
TNK1,1,1
TNK2,0.000107493,0.000137085
TNKS,0.000106798,0.001525478
TNKS1BP1,0.00921242,0.002803823
TNKS2,2.17E-05,0.002773027
TNNC1,0.753214238,0.088658757
TNNC2,1,1
TNNI1,1,1
TNNT1,1,1
TNNT3,1,1
TNPO1,9.81E-05,0.002900364
TNPO2,8.81E-07,2.40E-05
TNPO3,0.000211231,2.74E-05
TNR,0.040044835,0.00765804
TNRC18,0.000481941,0.585897393
TNRC6A,1.19E-05,0.000820586
TNRC6B,1.26E-05,0.052941912
TNRC6C,0.000937843,0.010029002
TNS1,0.000404139,0.001166697
TNS2,1,1
TNS3,0.088813474,0.18057264
TNS4,1,1
TNXB,0.496695674,1
TOB1,0.002586647,0.000188428
TOB2,0.002044819,0.004688903
TOE1,1,0.002077731
TOLLIP,1.67E-07,7.34E-09
TOM1,2.94E-05,0.005707429
TOM1L1,0.017309144,0.000287402
TOM1L2,2.60E-08,2.17E-08
TOMM20,2.70E-07,1.52E-06
TOMM22,0.008480161,2.09E-12
TOMM34,2.98E-08,8.27E-12
TOMM40,0.000165016,1.95E-05
TOMM40L,0.008220111,0.007978989
TOMM7,0.00340355,3.94E-10
TOMM70,0.004427736,1.22E-08
TONSL,1,0.005453932
TOP1,0.000729175,1.43E-06
TOP1MT,0.167528514,0.000202126
TOP2A,1,1
TOP2B,0.002191693,0.000669749
TOP3A,0.080000439,0.004244903
TOP3B,0.224862361,0.000263565
TOPAZ1,0.540809689,1
TOPBP1,0.13332564,0.001735952
TOPORS,0.080483581,0.001620177
TOR1A,0.028412156,6.00E-07
TOR1AIP1,0.027903621,0.053116861
TOR1AIP2,0.04207834,1.07E-05
TOR1B,0.008701778,7.21E-05
TOR2A,1,0.001623397
TOR3A,0.034995429,0.055436962
TOX,0.623352411,0.434714144
TOX2,6.24E-06,0.002727714
TOX3,0.172104672,0.011831853
TOX4,0.066529417,9.88E-05
TP53,0.045903567,2.01E-05
TP53BP1,0.004654644,0.000286371
TP53BP2,0.763722417,0.051091441
TP53I11,0.00058144,1
TP53INP1,0.189691146,0.005513968
TP53INP2,0.071519973,4.22E-07
TP53RK,0.851684134,1
TP63,0.469437078,1
TPBG,1,1
TPBGL,0.244122652,1
TPCN1,0.000702142,0.041411099
TPCN2,0.004742195,0.009062332
TPD52,0.001614821,6.43E-12
TPD52L1,0.109907325,0.001107022
TPD52L2,3.42E-07,3.08E-08
TPGS1,0.000125006,5.24E-09
TPGS2,0.005250417,5.13E-05
TPH1,1,1
TPH2,1,0.294221486
TPI1,2.27E-08,1.88E-15
TPK1,0.00184589,0.000313161
TPM1,0.00153783,2.74E-11
TPM2,1,0.008020693
TPM3,0.001419103,0.500065094
TPM4,0.283375076,3.34E-08
TPMT,0.028700023,0.003163974
TPO,1,1
TPP1,0.043695694,4.76E-05
TPP2,0.062726577,1.30E-05
TPPP,0.000553044,0.010466338
TPPP2,1,1
TPPP3,4.37E-09,2.21E-27
TPR,0.052897258,9.07E-06
TPRA1,0.011382521,3.70E-05
TPRG1,0.192894212,0.185171312
TPRG1L,7.21E-08,4.84E-10
TPRKB,0.454492826,1.28E-06
TPRN,0.010599307,0.001060695
TPSB2,1,1
TPST1,9.12E-07,2.46E-06
TPST2,0.021367251,1.50E-05
TPT1,0.049805197,1.45E-08
TPX2,0.249185173,0.010464435
TRA2A,3.51E-07,6.80E-05
TRA2B,0.08566865,2.58E-05
TRABD,0.002398639,0.000127439
TRABD2B,1,1
TRADD,0.160147478,3.79E-05
TRAF1,0.168166839,1
TRAF2,0.009144432,0.001833215
TRAF3,0.001358051,0.002478921
TRAF3IP1,7.48E-05,0.00888508
TRAF3IP2,1,0.001607865
TRAF3IP3,1,0.469879068
TRAF4,0.511354523,0.47079163
TRAF5,0.05055197,1
TRAF6,0.747336425,0.002535537
TRAF7,0.09483561,0.005651029
TRAFD1,0.075529894,4.33E-06
TRAIP,1,1
TRAK1,3.24E-05,1.37E-05
TRAK2,0.000272565,0.000123615
TRAM1,0.007087062,3.22E-06
TRAM1L1,0.792239153,3.39E-05
TRAM2,0.057128607,1
TRANK1,0.060757212,1
TRAP1,0.002383863,5.78E-06
TRAPPC1,0.060429509,8.57E-14
TRAPPC10,0.010656926,0.001132398
TRAPPC11,0.121443338,0.000419999
TRAPPC12,0.00084304,0.001734188
TRAPPC13,0.020115753,7.74E-07
TRAPPC2,0.004183557,1.13E-09
TRAPPC2L,0.008619803,2.57E-07
TRAPPC3,0.005033695,3.91E-10
TRAPPC3L,4.68E-05,1.91E-06
TRAPPC4,0.079165956,5.83E-13
TRAPPC5,1,5.84E-06
TRAPPC6A,2.61E-07,1.26E-06
TRAPPC6B,3.48E-05,8.67E-09
TRAPPC8,0.006249998,0.000996534
TRAPPC9,1.67E-05,7.55E-07
TRBC2,1,1
TRDMT1,0.874254767,0.011794282
TREM2,1,1
TRERF1,0.003208266,1
TRHDE,1,0.083047299
TRIAP1,0.228190504,4.45E-11
TRIB1,0.166257921,0.003941863
TRIB2,5.63E-05,1.06E-07
TRIB3,0.033971161,0.006945128
TRIL,1,1
TRIM10,1,1
TRIM11,0.054677511,0.000467037
TRIM13,0.117756364,8.25E-05
TRIM14,0.042993383,0.355184612
TRIM16,0.932232489,0.001068455
TRIM17,1,1
TRIM2,9.64E-06,3.98E-08
TRIM21,1,0.22597724
TRIM22,0.331386557,1
TRIM23,0.007815219,5.58E-05
TRIM24,0.019322869,0.001732942
TRIM25,1,0.000465192
TRIM26,0.01197807,8.40E-06
TRIM27,0.127888225,0.000282955
TRIM28,0.00488111,9.86E-06
TRIM3,0.126621221,1.73E-05
TRIM32,0.118089311,1.45E-06
TRIM33,0.000277438,0.003805394
TRIM35,0.023951894,5.25E-09
TRIM36,2.29E-07,1.38E-10
TRIM37,6.58E-07,7.03E-07
TRIM38,1,1
TRIM39,1,0.000306139
TRIM40,1,1
TRIM41,0.033418547,0.032933302
TRIM43,1,1
TRIM44,0.01331666,2.52E-06
TRIM45,1,0.012565943
TRIM46,0.019985367,5.14E-06
TRIM47,0.443988388,0.421158933
TRIM5,0.036258396,0.835872614
TRIM50,1,1
TRIM52,1,0.032933302
TRIM54,0.269258395,1
TRIM55,1,1
